Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.016,0,0,0,0,0.474338755606747,11.226953142436,A-C
26.71,0.0009484,0.0165,0,0,0,0,0.818689741591468,11.1846643773142,A-C
26.71,0.0009484,0.017,0,0,0,0,9.86355381102173,11.1449602421679,A-C
26.71,0.0009484,0.0175,0,0,0,0,18.0344625943317,11.1469731800892,A-C
26.71,0.0009484,0.018,0,0,0,0,18.0738790411466,11.1477986850396,A-C
26.71,0.0009484,0.0185,0,0,0,0,32.0063661389395,11.1924642845289,A-C
26.71,0.0009484,0.019,0,0,0,0,25.5563893448227,11.2321423222388,A-C
26.71,0.0009484,0.0195,0,0,0,0,39.6231783780668,11.3116013277755,A-C
26.71,0.0009484,0.02,31.7157414649639,35.3476383552801,37.4167979793966,474.987300902043,32.4920514109021,11.3903184860884,A-C
26.71,0.0009484,0.0205,32.0382972087206,35.1264917255639,37.3870081527487,474.987247263381,41.7168636612692,11.4948933502166,A-C
26.71,0.0009484,0.021,32.0062249646427,34.8680522529237,37.4267177934265,474.98735512664,44.8058238748734,11.6041052680961,A-C
26.71,0.0009484,0.0215,31.6237990112348,34.6299529066027,37.4284525638539,474.98745541367,42.4864199250971,11.7328016342283,A-C
26.71,0.0009484,0.022,30.9250013971629,34.4496690373561,37.3009964030395,474.987422616401,53.8270372134834,11.862992541159,A-C
26.71,0.0009484,0.0225,29.966363968989,34.3433101000912,36.9722739545163,474.987175594475,46.3257789407199,12.0147614876234,A-C
26.71,0.0009484,0.023,28.8223023869359,34.3062581500739,36.3894674166516,474.986676154255,60.7503767095849,12.1621410350874,A-C
26.71,0.0009484,0.0235,27.5826964794268,34.3157856262409,35.5183527018322,474.98592578931,54.4590998601261,12.3307549805653,A-C
26.71,0.0009484,0.024,26.3493445071624,34.3351373167976,34.3420126951115,474.984960114437,62.046752438905,12.4911490363374,A-C
26.71,0.0009484,0.0245,25.2309800215911,34.3184447857452,32.8606299182219,474.983842895098,64.0923074477484,12.6721993095059,A-C
26.71,0.0009484,0.025,24.3332561851639,34.2157816355117,31.0912243804251,474.982657622627,61.9156760938679,12.8401439282879,A-C
26.71,0.0009484,0.0255,23.7442585878357,33.9780132347171,29.0694747920554,474.981498682693,70.6828073902188,13.0313413651485,A-C
26.71,0.0009484,0.026,23.5170433923449,33.5608123947358,26.8517880082101,474.980461707689,61.6665876440061,13.2079739633294,A-C
26.71,0.0009484,0.0265,23.6566891364477,32.9285411530056,24.5203835592175,474.979633490326,71.5710708069433,13.4021726336217,A-C
26.71,0.0009484,0.027,24.1186556867438,32.0571379255557,22.1896636467746,474.979083062237,64.4122564334785,13.589086391957,A-C
26.71,0.0009484,0.0275,24.8201925627937,30.9372053625738,20.0143387764176,474.978853044261,68.1646244867552,13.7805225960397,A-C
26.71,0.0009484,0.028,25.6589409157737,29.5767199262591,18.1927578869858,474.978954431972,69.7419582940264,13.9688565130983,A-C
26.71,0.0009484,0.0285,26.5309417187637,28.0039771767916,16.9493839702533,474.979363396784,64.7376800698804,14.1609846795118,A-C
26.71,0.0009484,0.029,27.3437277993988,26.2708323916855,16.4738630101605,474.980021806664,72.1948152708868,14.3448456802807,A-C
26.71,0.0009484,0.0295,28.0236625737303,24.4563203786761,16.8294093149979,474.980841627342,64.6993156430114,14.5356421197485,A-C
26.71,0.0009484,0.03,28.5196414540736,22.6696765677449,17.9104011329455,474.981712708588,72.2362199486546,14.7125618531868,A-C
26.71,0.0009484,0.0305,28.8041435202618,21.0508360243009,19.5007933446374,474.982513298886,67.6333108963466,14.8958903008701,A-C
26.71,0.0009484,0.031,28.8730843998132,19.7618660291866,21.3683425827552,474.983122540709,67.3109931565013,15.0608500722081,A-C
26.71,0.0009484,0.0315,28.744618736708,18.9615067369009,23.3198315020873,474.983433185936,69.7066157386495,15.2330252484302,A-C
26.71,0.0009484,0.032,28.4567584223752,18.7601559770763,25.2140079868721,474.983362862289,62.621537638819,15.3826462887986,A-C
26.71,0.0009484,0.0325,28.0638188216911,19.1757773110819,26.9560716110428,474.982862972978,67.0233696565272,15.5385181782731,A-C
26.71,0.0009484,0.033,27.6308068066864,20.1255434593403,28.4885947389626,474.981923542611,58.0737493766252,15.6729221274652,A-C
26.71,0.0009484,0.0335,27.226036044704,21.4619574317395,29.7839480825196,474.980573537947,59.0953900570718,15.8057095269666,A-C
26.71,0.0009484,0.034,26.9119899443105,23.0229216105401,30.8378883172597,474.978876692705,56.0118890380551,15.9204792234249,A-C
26.71,0.0009484,0.0345,26.7359437916301,24.6661040340424,31.6640443006821,474.976923031854,49.4079047990429,16.0294131548178,A-C
26.71,0.0009484,0.035,26.7225415157917,26.2827275982881,32.288768639135,474.974817909593,52.0429827773745,16.1177603576127,A-C
26.71,0.0009484,0.0355,26.8707438093071,27.7981667965588,32.7453590626001,474.972669677471,42.3915601899852,16.2043119196425,A-C
26.71,0.0009484,0.036,27.1563012121992,29.1682771845409,33.0688977276368,474.970577481935,46.0112121119266,16.2652821394673,A-C
26.71,0.0009484,0.0365,27.5389060894558,30.3731731104109,33.2907617062794,474.968621855106,39.5151898292584,16.3265030701277,A-C
26.71,0.0009484,0.037,27.9717313288458,31.411814069985,33.4346316547841,474.966857775983,37.9278007108383,16.3601688038447,A-C
26.71,0.0009484,0.0375,28.4104863445864,32.2956116850922,33.513647479212,474.965313038445,38.1570259765344,16.3952680894499,A-C
26.71,0.0009484,0.038,28.820484437139,33.0430120228093,33.5298528602309,474.963990480734,30.2866658638792,16.4016605044609,A-C
26.71,0.0009484,0.0385,29.1805596198276,33.6735965700233,33.4755320980126,474.962873541102,34.1765623750244,16.4124563105878,A-C
26.71,0.0009484,0.039,29.4843948446819,34.2037513649864,33.3363453481134,474.961935375042,24.1681995271849,16.3962280312455,A-C
26.71,0.0009484,0.0395,29.738949036867,34.6427571447932,33.0955732501669,474.961148498596,25.8144067787909,16.3826715424937,A-C
26.71,0.0009484,0.04,29.9613142370178,34.9911766861445,32.7385687398584,474.960494038398,20.6678280990119,16.3483677050579,A-C
26.71,0.0009484,0.0405,30.1736895760229,35.2405270654283,32.2569780572898,474.959969343407,15.5486497411033,16.3133990889136,A-C
26.71,0.0009484,0.041,30.3980064115958,35.374860601547,31.6520039904313,474.959591856857,18.2597009838113,16.2602284822647,A-C
26.71,0.0009484,0.0415,30.6504672794685,35.3734664717707,30.9365212682145,474.959399376866,8.20294406077536,16.212431729293,A-C
26.71,0.0009484,0.042,30.9373748775667,35.2142951644995,30.1358002991576,474.959446279459,14.7662743446996,16.1436826923884,A-C
26.71,0.0009484,0.0425,31.2526799082395,34.8775011539186,29.2867574097595,474.959796226281,6.85387749724706,16.0866933808827,A-C
26.71,0.0009484,0.043,31.5780726614467,34.3486363838119,28.4354524856061,474.960512640048,10.9748488465058,16.0083971131587,A-C
26.71,0.0009484,0.0435,31.8848216819018,33.6213446088674,27.6329267684613,474.961647932239,10.2202103618019,15.9437422176009,A-C
26.71,0.0009484,0.044,32.1374964322092,32.6990994762222,26.9293210886499,474.963234054591,7.23395041052895,15.8590870585635,A-C
26.71,0.0009484,0.0445,32.297965695184,31.596468009058,26.3668091191465,474.965273787505,13.7842346266842,15.7914264900762,A-C
26.71,0.0009484,0.045,32.329633502132,30.3392620720392,25.9728378041714,474.967736684877,5.82870943143675,15.7044678723847,A-C
26.71,0.0009484,0.0455,32.2008383185945,28.9643762572603,25.7547671185938,474.970557574756,13.5143020623662,15.6366793484475,A-C
26.71,0.0009484,0.046,31.8874971869744,27.5185769520944,25.6985149308866,474.973641025968,6.2866552275206,15.5539793592224,A-C
26.71,0.0009484,0.0465,31.3748527959999,26.0566771952907,25.7706100828605,474.976867686096,9.12508295453227,15.486310367129,A-C
26.71,0.0009484,0.047,30.6583120594326,24.6386524167588,25.9240269633342,474.980104835285,9.64642867242144,15.4097406453138,A-C
26.71,0.0009484,0.0475,29.7436682927442,23.3253354323768,26.1051573192128,474.983218337874,4.31226328116576,15.346603547407,A-C
26.71,0.0009484,0.048,28.6467213065679,22.1726401168923,26.2605721551068,474.986084947534,12.1777415816578,15.2739549176916,A-C
26.71,0.0009484,0.0485,27.3925663654118,21.2246462683174,26.3422851111345,474.988602700079,3.67444725171948,15.2211750898874,A-C
26.71,0.0009484,0.049,26.0143568351082,20.5064654559426,26.3111748987572,474.990700807706,13.5993283061529,15.1549477602674,A-C
26.71,0.0009484,0.0495,24.5522024038698,20.0195617907306,26.1387281229063,474.992343883304,8.81976210987291,15.1116753507962,A-C
26.71,0.0009484,0.05,23.0512858563134,19.7412272776939,25.8075250862373,474.993533809323,13.9532485151814,15.0542914302587,A-C
26.71,0.0009484,0.0505,21.56026732766,19.6291663923083,25.3109109981409,474.994306954438,16.9740759382544,15.019615511986,A-C
26.71,0.0009484,0.051,20.1286711781951,19.6296435187328,24.6519801313735,474.994728304061,13.9747545323567,14.9700792985245,A-C
26.71,0.0009484,0.0515,18.8041488971789,19.6862310539942,23.8424562761067,474.994882529145,23.1471238306826,14.945740886745,A-C
26.71,0.0009484,0.052,17.628594836499,19.7470483123713,22.9010857064632,474.994864486804,15.337508541938,14.9057669376526,A-C
26.71,0.0009484,0.0525,16.6339720927315,19.7691873729887,21.8522928445993,474.994768757792,24.0063154560603,14.8899828664815,A-C
26.71,0.0009484,0.053,15.8381038848421,19.7207156440321,20.724470916644,474.99468069731,17.9614183016481,14.8630019637518,A-C
26.71,0.0009484,0.0535,15.2419728066667,19.5808084931856,19.5485588831559,474.994669327259,20.4871951772229,14.8529243082033,A-C
26.71,0.0009484,0.054,14.8297937706919,19.3387790605511,18.3565096914817,474.994783145715,23.0904101443663,14.83600853126,A-C
26.71,0.0009484,0.0545,14.5724077422891,18.9925391448963,17.1799565813557,474.995048613469,17.0754725187946,14.8347628026123,A-C
26.71,0.0009484,0.055,14.4330232289257,18.5467855566738,16.0488656810629,474.99547150006,26.3525888800203,14.8238067639382,A-C
26.71,0.0009484,0.0555,14.3734183259915,18.0112606794425,14.9905838493545,474.996039747488,18.1496343157998,14.8335833813473,A-C
26.71,0.0009484,0.056,14.3588748125987,17.3989111918879,14.0287268067254,474.996729007802,28.1404963601224,14.8293757332272,A-C
26.71,0.0009484,0.0565,14.3609597358838,16.7245810766179,13.1826718917019,474.997507185519,24.3626154298873,14.8468645474482,A-C
26.71,0.0009484,0.057,14.3583309071069,16.0036275241056,12.4668692647789,474.998339426157,27.8000804188176,14.8490385721444,A-C
26.71,0.0009484,0.0575,14.3361171210495,15.2513816053391,11.8906444144513,474.999191467489,32.1154704110425,14.8726884095628,A-C
26.71,0.0009484,0.058,14.2844994280366,14.4826508753886,11.4578795666196,475.000031862878,27.3312337966955,14.878886510044,A-C
26.71,0.0009484,0.0585,14.1971834240008,13.7122133470176,11.1669723580253,475.000833730974,36.4449800637331,14.9088416276431,A-C
26.71,0.0009484,0.059,14.0699118833233,12.9553052116044,11.0107733163349,475.001573503654,27.68622921995,14.9210872871154,A-C
26.71,0.0009484,0.0595,13.8996249332767,12.2289184198736,10.9767951883261,475.002230648929,34.971398305636,14.9535130983933,A-C
26.71,0.0009484,0.06,13.6839654411235,11.5527177613493,11.0476732446917,475.002785952551,29.6124078653514,14.9739380591855,A-C
26.71,0.0009484,0.0605,13.4215743152662,10.9497843561586,11.2020049569725,475.003220784555,29.8590508433582,15.0062873337247,A-C
26.71,0.0009484,0.061,13.1127493878143,10.4460624740742,11.4155268225596,475.003516952752,33.8005152841979,15.0295123327148,A-C
26.71,0.0009484,0.0615,12.7605623447727,10.0680258771269,11.6625496145019,475.00365739055,26.114955252394,15.0660784009193,A-C
26.71,0.0009484,0.062,12.3720444331426,9.83817446347373,11.9175033313573,475.003627733825,35.4849354086913,15.0892219226375,A-C
26.71,0.0009484,0.0625,11.9594339915941,9.76932940084236,12.1564987241468,475.003418444134,27.4445803181374,15.1300824430774,A-C
26.71,0.0009484,0.063,11.5408373794055,9.85983212025017,12.3587545610876,475.003027091879,35.6124352400804,15.1540457672526,A-C
26.71,0.0009484,0.0635,11.1404084809485,10.092227207415,12.5079313352378,475.002460357593,33.1838177991944,15.1957432091306,A-C
26.71,0.0009484,0.064,10.7870487965758,10.4361733659919,12.593142361116,475.001735124278,33.2984521205612,15.2190259390424,A-C
26.71,0.0009484,0.0645,10.5116881368283,10.8540308982553,12.6098469513574,475.000878609143,38.8986147774797,15.2611356812489,A-C
26.71,0.0009484,0.065,10.3426105240764,11.3067629418289,12.560214550442,474.999927085673,31.7242937135445,15.2826248650787,A-C
26.71,0.0009484,0.0655,10.2998784641851,11.7584892624442,12.4533330055753,474.998923318676,40.0250644570384,15.324237576614,A-C
26.71,0.0009484,0.066,10.3904097041449,12.1792581633519,12.3046175939829,474.997913279478,31.0259930399614,15.3471586120733,A-C
26.71,0.0009484,0.0665,10.6059449049215,12.5465563735282,12.1348403590896,474.996942014604,35.6054900197228,15.3841875065072,A-C
26.71,0.0009484,0.067,10.9248169000989,12.8457211783275,11.9681928809877,474.996049641041,33.0641556308323,15.4086275171988,A-C
26.71,0.0009484,0.0675,11.3166752709371,13.0699137801334,11.8296697226788,474.995268261846,29.1481941535781,15.441239776086,A-C
26.71,0.0009484,0.068,11.7480755711959,13.2195876171729,11.7418014284106,474.994618232505,34.8543848864918,15.4614651480074,A-C
26.71,0.0009484,0.0685,12.1872035817963,13.3016016274676,11.7213270534471,474.994108582104,25.7484114802298,15.4942987988218,A-C
26.71,0.0009484,0.069,12.6071314679816,13.3280209352589,11.7765743854814,474.993735791954,34.6686924279686,15.5098605158658,A-C
26.71,0.0009484,0.0695,12.9873980813067,13.3145294032709,11.9063645390312,474.993485984088,27.7979350685823,15.5411989818411,A-C
26.71,0.0009484,0.07,13.314648098886,13.27855719871,12.1008163445272,474.993337357581,32.8389670141811,15.5532000041073,A-C
26.71,0.0009484,0.0705,13.5823109821559,13.2372400097349,12.3436895485261,474.99326357036,33.0259853000237,15.5806815767631,A-C
26.71,0.0009484,0.071,13.7899016598016,13.2054020639652,12.6155976578454,474.993237200049,29.5000136733248,15.5873724631395,A-C
26.71,0.0009484,0.0715,13.9418439119141,13.1938954590055,12.8970841090453,474.993233410204,36.4607484914003,15.6119397238351,A-C
26.71,0.0009484,0.072,14.0461071791106,13.208579747211,13.1711049182492,474.993232092946,27.5280325317097,15.6146468873324,A-C
26.71,0.0009484,0.0725,14.1126483802224,13.2501505642783,13.4245770684524,474.99321987161,34.5518750313867,15.6344563154313,A-C
26.71,0.0009484,0.073,14.1518493962038,13.3148348108948,13.6490418677079,474.993190564774,26.9192851467932,15.636936018298,A-C
26.71,0.0009484,0.0735,14.1730883080721,13.3957645189399,13.8406235107008,474.993144700718,28.1398494158532,15.6493039242004,A-C
26.71,0.0009484,0.074,14.183607829687,13.4846653275192,13.9993773194686,474.993087949525,29.0539081970088,15.6491354919766,A-C
26.71,0.0009484,0.0745,14.1878549643668,13.5735326430358,14.1282777652261,474.993029085734,21.8388609062508,15.6578453215958,A-C
26.71,0.0009484,0.075,14.1873438594293,13.655991385386,14.2320043488103,474.99297761477,29.3793171488475,15.6515168873693,A-C
26.71,0.0009484,0.0755,14.1810602232295,13.7281161865197,14.3156202193475,474.992942088452,20.18707120935,15.659753164926,A-C
26.71,0.0009484,0.076,14.1662825416031,13.7887738954105,14.3834735824571,474.992927249669,28.2800923440008,15.649038453073,A-C
26.71,0.0009484,0.0765,14.139642925367,13.8393319142764,14.4382712077724,474.992934281276,23.8345241441609,15.6545005324028,A-C
26.71,0.0009484,0.077,14.0982387879367,13.8830519756471,14.4806557626823,474.992959905449,25.3513411596454,15.6402021738796,A-C
26.71,0.0009484,0.0775,14.0405788205523,13.9240590251391,14.5091402548729,474.992997457312,29.0742174037088,15.6425812557216,A-C
26.71,0.0009484,0.078,13.9672552432351,13.9663217685782,14.5205332791795,474.993038598926,22.9276983029621,15.6239229057461,A-C
26.71,0.0009484,0.0785,13.8812152969036,14.0125515331071,14.510643037807,474.993074062716,30.9600189629985,15.6245207388467,A-C
26.71,0.0009484,0.079,13.7876340202893,14.0634961314343,14.4751864606502,474.993096252152,21.7397061808942,15.6049698777191,A-C
26.71,0.0009484,0.0795,13.6933602433969,14.1174623398516,14.4107344485572,474.993100740868,27.3683375719255,15.6014314735183,A-C
26.71,0.0009484,0.08,13.6060551839453,14.1704023741314,14.3155298798703,474.993087595885,22.6236366130194,15.5838806693564,A-C
26.71,0.0009484,0.0805,13.5330906076519,14.2163314273877,14.1901200887625,474.99306174133,20.7893195021587,15.5757516139247,A-C
26.71,0.0009484,0.081,13.4803992923611,14.248102125859,14.0376806027322,474.993032707526,25.0296114729661,15.5560416712475,A-C
26.71,0.0009484,0.0815,13.4514955285308,14.2583448371692,13.8640304012762,474.993013599881,16.3183340139716,15.5490640090422,A-C
26.71,0.0009484,0.082,13.4468036910376,14.2404344554842,13.6772831531837,474.993019484041,25.3157861343537,15.526342205344,A-C
26.71,0.0009484,0.0825,13.4634659708615,14.1893587847566,13.4872031623827,474.993065402339,17.3927814396315,15.5212549667261,A-C
26.71,0.0009484,0.083,13.4956727843659,14.1023870109357,13.3042425538102,474.993164317432,24.3884551216076,15.4979526733433,A-C
26.71,0.0009484,0.0835,13.5353690887103,13.9795096591103,13.1384249100022,474.993325250297,22.9402086033072,15.4925527911151,A-C
26.71,0.0009484,0.084,13.5733073691611,13.8235660823664,12.9981628473545,474.993551949438,21.8893998754951,15.4683566922689,A-C
26.71,0.0009484,0.0845,13.600128277986,13.6401402117353,12.8892095383641,474.993842074684,28.3233910147613,15.4637191405886,A-C
26.71,0.0009484,0.085,13.6074288347076,13.437126902585,12.813966343566,474.994187522223,20.7004617761116,15.4390159065938,A-C
26.71,0.0009484,0.0855,13.5886011842892,13.2240982296726,12.7712054314389,474.994574924153,29.1313270171839,15.4352125778922,A-C
26.71,0.0009484,0.086,13.5394366735482,13.0114340434899,12.7563899510316,474.994987192357,20.6956885584073,15.4141674044767,A-C
26.71,0.0009484,0.0865,13.4584412448845,12.8093208165123,12.7623775230153,474.995404994054,24.7510741412343,15.4083665179452,A-C
26.71,0.0009484,0.087,13.3468724333103,12.6267464136667,12.7804818473028,474.99580947461,23.4618572115981,15.3913958560043,A-C
26.71,0.0009484,0.0875,13.2085226010696,12.4705753940011,12.8016058699288,474.9961834482,18.9135405317176,15.3852173574619,A-C
26.71,0.0009484,0.088,13.0492727320845,12.3448918645278,12.8173009778854,474.996513646527,25.6742464136722,15.3676615095826,A-C
26.71,0.0009484,0.0885,12.8764918218085,12.2507350947759,12.8206119722626,474.996791153226,16.6374665874196,15.3661287787562,A-C
26.71,0.0009484,0.089,12.698254777306,12.1862206107693,12.806637972097,474.997011930879,26.2041505429353,15.3486140383771,A-C
26.71,0.0009484,0.0895,12.5225961861978,12.1471012603286,12.7727918323603,474.997176766128,20.0378247463201,15.3502367526286,A-C
26.71,0.0009484,0.09,12.3566946205074,12.1275683788676,12.7187725149718,474.997290721905,25.3010585103791,15.334385030286,A-C
26.71,0.0009484,0.0905,12.2062853434672,12.1211833644065,12.6463128472263,474.997361679865,26.6024394087066,15.3373412730636,A-C
26.71,0.0009484,0.091,12.075209191652,12.1217519177332,12.5587193228603,474.997399092076,23.3110744822794,15.3216843509207,A-C
26.71,0.0009484,0.0915,11.9653020886355,12.1240195456528,12.4603230402413,474.997412608328,31.2871203844261,15.3273080997918,A-C
26.71,0.0009484,0.092,11.8765251064139,12.124115184377,12.3558480172495,474.997410907704,22.7135702369571,15.3133806436009,A-C
26.71,0.0009484,0.0925,11.8073797411564,12.1197189586919,12.249845874769,474.99740085196,30.5879392156209,15.3199007220152,A-C
26.71,0.0009484,0.093,11.7554526612935,12.1099788943694,12.146203504179,474.997387069019,23.4602954573671,15.3114639834873,A-C
26.71,0.0009484,0.0935,11.7180213963946,12.0952223293204,12.0478395321075,474.997371958692,25.3873463035316,15.3161235849311,A-C
26.71,0.0009484,0.094,11.6925787078373,12.0765426177459,11.9565880405145,474.997356066195,26.9514214620309,15.3106219424458,A-C
26.71,0.0009484,0.0945,11.6772075571131,12.0553314704945,11.8733043247418,474.997338837403,20.2858606304396,15.3169817101327,A-C
26.71,0.0009484,0.095,11.6707428849417,12.0328398111453,11.7981170894958,474.997319041556,28.6247813370024,15.3106065819099,A-C
26.71,0.0009484,0.0955,11.6727294576721,12.0098601950785,11.7308276827341,474.997295593609,19.7994259217979,15.3215487483269,A-C
26.71,0.0009484,0.096,11.6831899825668,11.9865331027192,11.6712795407026,474.997268803966,28.8355187390304,15.3156581161463,A-C
26.71,0.0009484,0.0965,11.7022835349713,11.9623795004235,11.6197262465305,474.997239622854,24.5951610885661,15.3284511918619,A-C
26.71,0.0009484,0.097,11.7299205729902,11.9364486113913,11.577011170564,474.997210212443,27.0490592517675,15.3233488420161,A-C
26.71,0.0009484,0.0975,11.7654277917088,11.9076577929036,11.5446190207031,474.997183649054,30.9876476642174,15.3370946837996,A-C
26.71,0.0009484,0.098,11.8073325098233,11.8751337549775,11.5245023984619,474.997162774065,25.4506105614541,15.3312594779158,A-C
26.71,0.0009484,0.0985,11.8533161123386,11.8386212128777,11.5187700582858,474.99715037346,33.9775226888432,15.3467176695608,A-C
26.71,0.0009484,0.099,11.9003436943363,11.798740637791,11.5292528725305,474.997148233905,24.9045754225218,15.3429428641334,A-C
26.71,0.0009484,0.0995,11.9449671308448,11.7571844306116,11.5570515604983,474.997156222915,31.2970848640619,15.357024467192,A-C
26.71,0.0009484,0.1,11.9837158448277,11.7166807056341,11.602150147875,474.997172407014,26.2022561455652,15.3578275743678,A-C
26.71,0.0009484,0.1005,11.8768020542033,11.6807609200477,11.583044606119,472.593948582524,13.6501296459533,15.3402983982747,A-C
26.71,0.0009484,0.101,11.5698285455302,11.6531178089669,11.4271471244382,470.905994081869,5.44943567684281,15.2716506630932,A-C
26.71,0.0009484,0.1015,11.0649028484488,11.6377583024942,11.0829640560068,470.356578610096,-7.16911770744698,15.1747962739175,A-C
26.71,0.0009484,0.102,10.486841283534,11.6400492598313,10.5975825512623,470.80520629556,-6.08571540950574,15.0468005217732,A-C
26.71,0.0009484,0.1025,9.87993250161365,11.6677694878203,9.95249908860577,471.245125255792,-10.6437770696693,14.9233701026904,A-C
26.71,0.0009484,0.103,9.3838139836819,11.7313612832434,9.22421244163352,473.825052150657,-4.79789204472918,14.7937337728637,A-C
26.71,0.0009484,0.1035,9.07086440872394,11.8430128799773,8.41622395267228,474.116792625342,1.84400196589694,14.6958905141731,A-C
26.71,0.0009484,0.104,9.0361027278198,12.0145752421441,7.61177846879704,477.03343315366,7.19200378947066,14.6115179374038,A-C
26.71,0.0009484,0.1045,9.29803391654084,12.2545485388532,6.8299028108754,477.032556182389,22.0395449699067,14.5765290414648,A-C
26.71,0.0009484,0.105,9.82054864901291,12.5654783058646,6.15088053889257,477.842570156617,24.1545563315398,14.5602900367058,A-C
26.71,0.0009484,0.1055,10.5473398296966,12.9418960277644,5.58100797013584,477.841482581332,39.7263656701633,14.5958346604829,A-C
26.71,0.0009484,0.106,11.3636602759985,13.3706558118084,5.17936861768743,475.000618499508,37.7528447338583,14.6436612802904,A-C
26.71,0.0009484,0.1065,12.2129713178978,13.8321090474202,4.92857498524482,474.999528875256,47.4670143664869,14.7261131778389,A-C
26.71,0.0009484,0.107,13.0163091669415,14.303113057815,4.80698333516149,469.202851000622,44.3240326840289,14.8086326575132,A-C
26.71,0.0009484,0.1075,13.6886829179096,14.7599014829995,4.78088438614313,468.367842759598,43.2414931352537,14.8966337622787,A-C
26.71,0.0009484,0.108,14.2532719839701,15.1807393123588,4.78356463701076,462.317341197823,41.4211342025766,14.9666470238986,A-C
26.71,0.0009484,0.1085,14.6040804088293,15.5481127210296,4.76726620335347,459.52929595971,30.2234779472329,15.0209298786631,A-C
26.71,0.0009484,0.109,14.8247258935543,15.8497665630356,4.71066579873974,454.492593664605,28.1095417313296,15.0387011201037,A-C
26.71,0.0009484,0.1095,14.8425560206399,16.0795886143793,4.56389828134269,451.249521440816,14.268381686582,15.0302684249286,A-C
26.71,0.0009484,0.11,14.7569562771928,16.2376643830634,4.35258383385885,448.264575992834,10.1606733270783,14.9786340619902,A-C
26.71,0.0009484,0.1105,14.5513987591123,16.3305776840764,4.03747579684392,446.207987756679,0.946268013691218,14.9021698468362,A-C
26.71,0.0009484,0.111,14.3344808787646,16.371370599259,3.67647467673355,445.517901717416,-5.81066677573306,14.7903857285971,A-C
26.71,0.0009484,0.1115,14.136600301932,16.3797701755785,3.23768783277412,445.631264940679,-6.16217846595611,14.669682955473,A-C
26.71,0.0009484,0.112,14.0566243340742,16.3818832618401,2.81059950870001,446.359498334538,-11.0691250151102,14.5320840790297,A-C
26.71,0.0009484,0.1125,14.1555814851447,16.4093193886963,2.37196227056551,448.630961443657,-5.59534526484478,14.4072685546195,A-C
26.71,0.0009484,0.113,14.467473285316,16.4970475105743,2.02970907878475,449.100216003554,-4.29709112291101,14.2889391392413,A-C
26.71,0.0009484,0.1135,15.0385203780188,16.6794972847806,1.79350751454297,452.714506315927,2.5265052490793,14.2011980189042,A-C
26.71,0.0009484,0.114,15.8308382927024,16.9856600987157,1.72294411947087,452.713488317385,12.1999806013247,14.1375560535617,A-C
26.71,0.0009484,0.1145,16.8085208598887,17.4336582415364,1.78435749929255,455.146027267112,16.6609818111474,14.1172915251032,A-C
26.71,0.0009484,0.115,17.9348394194726,18.026775019755,1.92799814901779,455.144549536901,31.3732059200976,14.1248558466668,A-C
26.71,0.0009484,0.1155,19.1166788868908,18.7523246100577,2.08321565092533,454.232735404739,33.4585621387644,14.1786641990049,A-C
26.71,0.0009484,0.116,20.3333393650498,19.5833604277412,2.22304490404232,454.231008740867,47.6223747642414,14.2519286371533,A-C
26.71,0.0009484,0.1165,21.4913541860194,20.4828875730035,2.31804442620911,449.830186148862,47.7453706387622,14.3598263913037,A-C
26.71,0.0009484,0.117,22.5822139663853,21.408920900483,2.37170532570933,449.23449156227,54.6601548818545,14.4708440221698,A-C
26.71,0.0009484,0.1175,23.5235125402761,22.3192559165869,2.3863253437872,443.086001340516,53.9071316456882,14.5958773367972,A-C
26.71,0.0009484,0.118,24.3345703309413,23.1754294250929,2.38587797679762,441.06132221087,50.0090662740433,14.7027546785969,A-C
26.71,0.0009484,0.1185,24.9544075326609,23.9453871014473,2.40729846680037,435.840960871967,48.6198370944144,14.8045380594835,A-C
26.71,0.0009484,0.119,25.4247537681214,24.6052441114813,2.47765212204963,433.2993628971,37.0394545564503,14.8711159244703,A-C
26.71,0.0009484,0.1195,25.7179248400812,25.1401623769815,2.65570901763469,429.999014739913,33.4418532113453,14.9169188692866,A-C
26.71,0.0009484,0.12,25.8906396628647,25.5446523861441,2.92452577428425,428.128738378608,21.198175184477,14.9246908761872,A-C
26.71,0.0009484,0.1205,25.9946593202828,25.8226937701003,3.19597058516674,428.128550422613,15.1019363461612,14.9043827182075,A-C
26.71,0.0009484,0.121,26.0692541664277,25.9878080382145,3.32272427738181,428.128511416039,9.79463274085519,14.8541243702733,A-C
26.71,0.0009484,0.1215,26.0934371204562,26.0623457315503,3.3013829535034,428.128587783459,2.39126422250865,14.7875909023912,A-C
26.71,0.0009484,0.122,26.0582825780183,26.0754267151813,3.1474568317243,428.128734322092,3.9991883377322,14.7038394778717,A-C
26.71,0.0009484,0.1225,25.9653792808357,26.0601530391826,2.88811913630985,428.128900785288,1.28269571819413,14.6259839643649,A-C
26.71,0.0009484,0.123,25.8247326984519,26.0503822525849,2.56076154236011,428.129037757544,6.76635934791126,14.5472088164994,A-C
26.71,0.0009484,0.1235,25.6524013587831,26.0773845529864,2.21632853720638,428.129102426808,11.7183105219659,14.4939444444425,A-C
26.71,0.0009484,0.124,25.4680272374337,26.1668551689792,1.92585773662236,428.129061934311,16.8328970430822,14.45332460441,A-C
